"Petition","URL","State","Signatures Count"
"Give funding to ice-cream vans to visit smaller villages","https://petition.parliament.uk/petitions/731139","open",32
"Ban gambling advertising on TV","https://petition.parliament.uk/petitions/731145","open",296
"Ban drinks manufacturers from tethering plastic caps to plastic bottles","https://petition.parliament.uk/petitions/731162","open",72
"Review the application of KYC checks at online casinos","https://petition.parliament.uk/petitions/731173","open",17
"Amend employment law to require additional pay for Sunday working","https://petition.parliament.uk/petitions/731186","open",30
"Funding and guidance for Equal Holiday Club Access for All SEN Children","https://petition.parliament.uk/petitions/731188","open",273
"Decouple electricity prices from gas and commit to phasing out fossil fuels","https://petition.parliament.uk/petitions/731190","open",123
"Update food allergens list to include nightshade family foods on food labelling","https://petition.parliament.uk/petitions/731191","open",51
"Create and fund third party regulator scheme for service charge disputes","https://petition.parliament.uk/petitions/731196","open",2100
"Regulate the use of ultrasonic pest repellent devices in the UK","https://petition.parliament.uk/petitions/731197","open",59
"Set the income tax personal allowance to £15,597 & higher rate to £62,379.02","https://petition.parliament.uk/petitions/731219","open",6741
"Change law so all service stations must provide at least one EV charging point","https://petition.parliament.uk/petitions/731248","open",51
"Legalise the use of e-scooters for under 16s on public roads","https://petition.parliament.uk/petitions/731255","open",422
" Raise ILR eligibility threshold to 15 years for future & current visa holders","https://petition.parliament.uk/petitions/731272","open",141
"Require non-smartphone alternatives for real word services provided on apps","https://petition.parliament.uk/petitions/731280","open",177
"Ban button batteries from children’s toys","https://petition.parliament.uk/petitions/731284","open",48
"Ban cycling on all public roads and fund the expansion of separate cycle lanes","https://petition.parliament.uk/petitions/731295","open",39
"30yr minimum sentence for all cases of murder & manslaughter involving a knife","https://petition.parliament.uk/petitions/731302","open",762
"Require that the role of Police Chief Constable be elected by police and staff","https://petition.parliament.uk/petitions/731303","open",29
"UK to join the joint statement on ECHR interpretation","https://petition.parliament.uk/petitions/731310","open",197
"Introduce requirement for all dogs to wear humane basket muzzle in public spaces","https://petition.parliament.uk/petitions/731324","open",58
"Fund and expand employment opportunities for newly qualified NHS nurses","https://petition.parliament.uk/petitions/731333","open",52
"Make all private mental health treatment VAT exempt","https://petition.parliament.uk/petitions/731335","open",47
"Allow Wales to hold an independence referendum","https://petition.parliament.uk/petitions/731342","open",261
"Launch an inquiry into the application of the bruising protocol","https://petition.parliament.uk/petitions/731350","open",17
"Require schools to let children use the toilet at all times in the school day","https://petition.parliament.uk/petitions/731355","open",19304
"Create a legal right for adults in hospital care to a named advocate ","https://petition.parliament.uk/petitions/731378","open",459
"Apologise to Irish women and their children who were repatriated to Ireland","https://petition.parliament.uk/petitions/731382","open",66
"Launch a review into job shortages facing new qualified midwives & fund support","https://petition.parliament.uk/petitions/731396","open",737
"Grant Rivers and Rias in England Legal Personhood","https://petition.parliament.uk/petitions/731397","open",4765
"Review & reform policing to meet modern needs and support frontline officers","https://petition.parliament.uk/petitions/731400","open",33
"Replace the word ""prostitute"" in legislation with ""sex worker""","https://petition.parliament.uk/petitions/731401","open",315
"Use diplomatic influence to help get baby formula into Gaza","https://petition.parliament.uk/petitions/731404","open",401
"Ban vaping in public places","https://petition.parliament.uk/petitions/731405","open",160
"Explore options for London to have a closer relationship with the EU ","https://petition.parliament.uk/petitions/731416","open",22
"Reduce 20 year route to ILR to 15 years","https://petition.parliament.uk/petitions/731421","open",22
"Introduce a legal maximum temperature to work - 25 degrees Celsius","https://petition.parliament.uk/petitions/731468","open",66
"Require elected officials to keep comments open on official social media","https://petition.parliament.uk/petitions/731469","open",911
"Review how the NHS is checking eligibility for free treatment","https://petition.parliament.uk/petitions/731478","open",69
"Mandate AI job impact assessments and transition support for UK workers","https://petition.parliament.uk/petitions/731495","open",55
"New Disclosure and Safeguarding Mechanism for At-Risk Children","https://petition.parliament.uk/petitions/731497","open",15495
"Legal requirement to provide wheelchair access over cobblestones","https://petition.parliament.uk/petitions/731499","open",27
"Make a Legal Awareness Course mandatory for all spousal visa applicants ","https://petition.parliament.uk/petitions/731509","open",44
"Require restaurants to offer a non-religiously slaughtered meat option","https://petition.parliament.uk/petitions/731518","open",1232
"Require all transport, roads, houses & public places to be wheelchair accessible","https://petition.parliament.uk/petitions/731531","open",44
"Reduce all taxes (inc. business rates, NI) for all pubs and restaurants by 5%","https://petition.parliament.uk/petitions/731533","open",30
"Deny asylum applications & return migrants if they arrive from a safe country","https://petition.parliament.uk/petitions/731535","open",453
"Require car seats for children in all commercial vehicles","https://petition.parliament.uk/petitions/731538","open",27
"Review family court system to help prevent post-separation abuse","https://petition.parliament.uk/petitions/731554","open",4947
"Remove VAT on veterinary fees for pets","https://petition.parliament.uk/petitions/731567","open",1303
"Raise the minimum wage across the UK and keep pace with inflation","https://petition.parliament.uk/petitions/731569","open",92
